"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-01 15:00","2018","05","01","15:00","11.5","","-3.9","","34","","35","","21","","24.1","","88.73","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-01 16:00","2018","05","01","16:00","11.6","","-4.5","","32","","34","","21","","48.3","","88.70","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-01 17:00","2018","05","01","17:00","11.7","","-4.3","","32","","34","","17","","64.4","","88.71","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-01 18:00","2018","05","01","18:00","10.8","","-4.1","","35","","4","","13","","64.4","","88.71","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-01 19:00","2018","05","01","19:00","10.6","","-4.1","","35","","34","","14","","32.2","","88.71","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-01 20:00","2018","05","01","20:00","9.5","","-3.3","","40","","35","","12","","32.2","","88.74","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-01 21:00","2018","05","01","21:00","8.4","","-3.0","","44","","20","","14","","16.1","","88.75","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-01 22:00","2018","05","01","22:00","7.2","","-2.4","","50","","23","","4","","16.1","","88.78","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-01 23:00","2018","05","01","23:00","5.6","","-1.7","","59","","24","","3","","24.1","","88.76","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 00:00","2018","05","02","00:00","4.5","","-1.4","","66","","21","","5","","24.1","","88.73","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 01:00","2018","05","02","01:00","4.4","","-1.4","","66","","22","","7","","24.1","","88.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 02:00","2018","05","02","02:00","3.2","","-1.2","","73","","20","","4","","24.1","","88.67","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 03:00","2018","05","02","03:00","2.6","","-0.9","","78","","20","","4","","24.1","","88.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 04:00","2018","05","02","04:00","1.3","","-1.5","","82","","22","","4","","24.1","","88.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 05:00","2018","05","02","05:00","0.2","","-2.5","","82","","20","","9","","64.4","","88.61","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 06:00","2018","05","02","06:00","1.8","","-1.8","","77","","17","","8","","64.4","","88.61","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 07:00","2018","05","02","07:00","6.1","","-1.0","","60","","32","","3","","64.4","","88.59","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 08:00","2018","05","02","08:00","11.0","","-3.9","","35","","28","","20","","64.4","","88.57","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 09:00","2018","05","02","09:00","12.9","","-4.0","","30","","28","","15","","64.4","","88.54","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 10:00","2018","05","02","10:00","14.3","","-7.5","","21","","23","","12","","64.4","","88.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 11:00","2018","05","02","11:00","14.7","","-3.9","","27","","23","","4","","64.4","","88.48","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 12:00","2018","05","02","12:00","16.8","","-5.1","","22","","28","","19","","64.4","","88.40","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 13:00","2018","05","02","13:00","17.8","","-3.6","","23","","22","","14","","64.4","","88.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 14:00","2018","05","02","14:00","18.6","","-4.0","","21","","27","","17","","64.4","","88.30","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 15:00","2018","05","02","15:00","19.2","","-5.0","","19","","28","","18","","48.3","","88.23","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 16:00","2018","05","02","16:00","19.5","","-4.7","","19","","24","","25","","64.4","","88.18","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 17:00","2018","05","02","17:00","19.3","","-4.3","","20","","27","","26","","64.4","","88.19","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 18:00","2018","05","02","18:00","18.3","","-4.2","","21","","27","","31","","64.4","","88.18","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 19:00","2018","05","02","19:00","17.2","","-4.4","","22","","27","","32","","48.3","","88.25","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 20:00","2018","05","02","20:00","15.6","","-3.7","","26","","28","","24","","32.2","","88.36","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 21:00","2018","05","02","21:00","13.9","","-3.7","","29","","29","","21","","24.1","","88.46","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 22:00","2018","05","02","22:00","13.0","","-4.3","","30","","30","","25","","24.1","","88.54","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-02 23:00","2018","05","02","23:00","11.3","","-4.4","","33","","35","","13","","24.1","","88.61","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 00:00","2018","05","03","00:00","8.8","","-4.5","","39","","35","","11","","24.1","","88.72","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 01:00","2018","05","03","01:00","7.4","","-3.7","","45","","35","","12","","24.1","","88.77","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 02:00","2018","05","03","02:00","6.3","","-3.6","","49","","36","","3","","24.1","","88.80","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 03:00","2018","05","03","03:00","5.2","","-3.1","","55","","23","","7","","24.1","","88.80","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 04:00","2018","05","03","04:00","4.8","","-1.8","","62","","22","","7","","24.1","","88.80","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 05:00","2018","05","03","05:00","5.7","","-2.2","","57","","11","","4","","32.2","","88.79","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 06:00","2018","05","03","06:00","5.4","","-1.3","","62","","17","","8","","48.3","","88.79","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 07:00","2018","05","03","07:00","9.0","","-0.1","","53","","16","","14","","64.4","","88.83","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 08:00","2018","05","03","08:00","12.0","","-0.6","","42","","20","","11","","64.4","","88.83","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 09:00","2018","05","03","09:00","14.2","","-1.4","","34","","20","","5","","64.4","","88.83","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 10:00","2018","05","03","10:00","17.8","","-5.0","","21","","29","","22","","64.4","","88.80","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 11:00","2018","05","03","11:00","18.9","","-6.6","","17","","29","","10","","64.4","","88.78","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 12:00","2018","05","03","12:00","20.0","","-5.6","","17","","27","","7","","64.4","","88.76","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 13:00","2018","05","03","13:00","20.2","","-4.9","","18","","30","","14","","64.4","","88.74","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 14:00","2018","05","03","14:00","21.1","","-4.3","","18","","30","","30","","64.4","","88.74","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 15:00","2018","05","03","15:00","21.8","","-4.1","","17","","28","","27","","64.4","","88.74","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 16:00","2018","05","03","16:00","20.6","","-3.1","","20","","27","","32","","64.4","","88.77","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 17:00","2018","05","03","17:00","20.4","","-3.3","","20","","28","","35","","64.4","","88.80","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 18:00","2018","05","03","18:00","19.6","","-3.2","","21","","28","","36","","64.4","","88.84","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 19:00","2018","05","03","19:00","18.2","","-2.6","","24","","29","","27","","48.3","","88.87","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 20:00","2018","05","03","20:00","16.6","","-2.1","","28","","28","","16","","32.2","","88.91","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 21:00","2018","05","03","21:00","16.0","","-1.7","","30","","28","","24","","24.1","","88.96","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 22:00","2018","05","03","22:00","15.3","","-1.5","","31","","28","","19","","24.1","","89.00","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-03 23:00","2018","05","03","23:00","14.9","","-1.6","","32","","28","","18","","24.1","","89.01","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 00:00","2018","05","04","00:00","14.9","","-1.6","","32","","28","","18","","24.1","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 01:00","2018","05","04","01:00","13.0","","-1.2","","37","","17","","5","","24.1","","89.00","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 02:00","2018","05","04","02:00","10.9","","-0.9","","44","","36","","2","","24.1","","89.00","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 03:00","2018","05","04","03:00","9.8","","-0.1","","50","","20","","7","","24.1","","89.02","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 04:00","2018","05","04","04:00","7.6","","-0.2","","58","","21","","11","","24.1","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 05:00","2018","05","04","05:00","9.8","","-0.8","","48","","17","","4","","32.2","","89.01","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 06:00","2018","05","04","06:00","12.4","","0.0","","43","","32","","9","","48.3","","89.02","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 07:00","2018","05","04","07:00","14.8","","0.1","","36","","28","","18","","64.4","","89.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 08:00","2018","05","04","08:00","15.8","","0.5","","35","","27","","18","","64.4","","89.05","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 09:00","2018","05","04","09:00","17.7","","0.4","","31","","28","","21","","64.4","","89.07","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 10:00","2018","05","04","10:00","18.4","","-0.5","","28","","27","","16","","64.4","","89.09","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 11:00","2018","05","04","11:00","18.6","","-0.6","","27","","26","","18","","64.4","","89.09","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 12:00","2018","05","04","12:00","19.4","","-0.8","","26","","26","","17","","64.4","","89.05","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 13:00","2018","05","04","13:00","19.9","","-1.0","","24","","28","","21","","64.4","","89.04","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 14:00","2018","05","04","14:00","18.7","","0.8","","30","","1","","16","","64.4","","89.03","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 15:00","2018","05","04","15:00","19.6","","0.0","","27","","35","","10","","64.4","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 16:00","2018","05","04","16:00","21.1","","-2.2","","21","","31","","21","","64.4","","89.00","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 17:00","2018","05","04","17:00","20.1","","-2.1","","22","","28","","24","","64.4","","89.02","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 18:00","2018","05","04","18:00","19.4","","-1.8","","24","","28","","15","","64.4","","89.02","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 19:00","2018","05","04","19:00","15.3","","4.5","","48","","4","","22","","64.4","","89.07","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 20:00","2018","05","04","20:00","13.4","","4.4","","54","","1","","11","","64.4","","89.13","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 21:00","2018","05","04","21:00","11.6","","4.5","","62","","36","","10","","24.1","","89.21","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 22:00","2018","05","04","22:00","11.4","","4.2","","61","","32","","8","","24.1","","89.25","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-04 23:00","2018","05","04","23:00","9.8","","4.1","","68","","34","","9","","24.1","","89.25","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 00:00","2018","05","05","00:00","8.7","","3.8","","71","","35","","11","","24.1","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 01:00","2018","05","05","01:00","6.6","","2.8","","76","","36","","2","","24.1","","89.32","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 02:00","2018","05","05","02:00","8.1","","3.5","","73","","25","","4","","24.1","","89.34","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 03:00","2018","05","05","03:00","7.5","","2.7","","71","","36","","1","","24.1","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 04:00","2018","05","05","04:00","7.3","","3.3","","76","","36","","1","","24.1","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 05:00","2018","05","05","05:00","6.8","","3.4","","79","","2","","8","","64.4","","89.40","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 06:00","2018","05","05","06:00","8.2","","3.6","","72","","27","","3","","64.4","","89.45","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 07:00","2018","05","05","07:00","9.5","","4.9","","73","","36","","6","","64.4","","89.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 08:00","2018","05","05","08:00","11.6","","4.8","","63","","36","","13","","64.4","","89.53","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 09:00","2018","05","05","09:00","14.4","","4.0","","49","","3","","19","","64.4","","89.54","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 10:00","2018","05","05","10:00","15.5","","3.4","","44","","5","","9","","64.4","","89.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 11:00","2018","05","05","11:00","15.4","","3.0","","43","","28","","6","","64.4","","89.55","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 12:00","2018","05","05","12:00","17.3","","2.7","","37","","35","","13","","64.4","","89.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 13:00","2018","05","05","13:00","17.2","","2.4","","37","","6","","9","","64.4","","89.45","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 14:00","2018","05","05","14:00","17.1","","1.2","","34","","36","","3","","64.4","","89.41","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 15:00","2018","05","05","15:00","19.2","","2.4","","32","","17","","4","","64.4","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 16:00","2018","05","05","16:00","20.1","","2.0","","30","","9","","7","","64.4","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 17:00","2018","05","05","17:00","20.2","","2.0","","30","","18","","9","","64.4","","89.33","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 18:00","2018","05","05","18:00","20.2","","2.5","","31","","17","","8","","64.4","","89.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 19:00","2018","05","05","19:00","18.6","","0.6","","29","","21","","9","","64.4","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 20:00","2018","05","05","20:00","16.4","","1.4","","36","","12","","13","","64.4","","89.34","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 21:00","2018","05","05","21:00","15.3","","1.8","","40","","14","","14","","32.2","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 22:00","2018","05","05","22:00","12.9","","1.5","","46","","36","","1","","24.1","","89.40","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-05 23:00","2018","05","05","23:00","13.9","","1.9","","44","","21","","6","","24.1","","89.40","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 00:00","2018","05","06","00:00","11.3","","2.1","","53","","36","","2","","24.1","","89.41","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 01:00","2018","05","06","01:00","8.5","","1.4","","61","","36","","4","","24.1","","89.41","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 02:00","2018","05","06","02:00"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 03:00","2018","05","06","03:00","7.8","","1.2","","63","","14","","5","","24.1","","89.38","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 04:00","2018","05","06","04:00","6.8","","0.1","","62","","22","","5","","24.1","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 05:00","2018","05","06","05:00","7.6","","0.0","","59","","36","","3","","64.4","","89.38","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 06:00","2018","05","06","06:00","7.1","","1.4","","67","","18","","5","","64.4","","89.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 07:00","2018","05","06","07:00","9.5","","0.4","","53","","22","","7","","64.4","","89.38","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 08:00","2018","05","06","08:00","13.0","","1.2","","44","","24","","5","","64.4","","89.35","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 09:00","2018","05","06","09:00","16.5","","1.8","","37","","22","","5","","64.4","","89.32","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 10:00","2018","05","06","10:00","19.0","","1.1","","30","","13","","8","","64.4","","89.29","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 11:00","2018","05","06","11:00","20.1","","2.6","","31","","20","","7","","64.4","","89.25","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 12:00","2018","05","06","12:00","21.4","","3.0","","29","","20","","14","","64.4","","89.19","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 13:00","2018","05","06","13:00","21.9","","3.0","","29","","14","","8","","64.4","","89.13","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 14:00","2018","05","06","14:00","21.7","","1.7","","26","","18","","5","","64.4","","89.07","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 15:00","2018","05","06","15:00","21.9","","1.7","","26","","12","","13","","64.4","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 16:00","2018","05","06","16:00","23.4","","1.0","","23","","24","","5","","64.4","","88.97","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 17:00","2018","05","06","17:00","22.8","","2.0","","25","","22","","10","","48.3","","88.94","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 18:00","2018","05","06","18:00","21.9","","1.9","","26","","18","","10","","48.3","","88.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 19:00","2018","05","06","19:00","21.7","","0.5","","24","","24","","9","","64.4","","88.87","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 20:00","2018","05","06","20:00","20.4","","1.3","","28","","30","","8","","64.4","","88.86","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 21:00","2018","05","06","21:00","17.5","","0.5","","32","","31","","7","","64.4","","88.92","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 22:00","2018","05","06","22:00","15.4","","1.0","","38","","35","","8","","24.1","","88.96","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-06 23:00","2018","05","06","23:00","11.6","","1.2","","49","","36","","6","","24.1","","88.97","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 00:00","2018","05","07","00:00","12.1","","1.1","","47","","5","","5","","24.1","","88.98","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 01:00","2018","05","07","01:00","10.7","","1.2","","52","","28","","4","","24.1","","88.96","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 02:00","2018","05","07","02:00","11.0","","0.7","","49","","36","","3","","24.1","","88.98","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 03:00","2018","05","07","03:00","10.3","","-0.2","","48","","36","","3","","24.1","","88.99","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 04:00","2018","05","07","04:00","12.0","","-0.3","","43","","33","","17","","32.2","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 05:00","2018","05","07","05:00","12.8","","-0.7","","39","","33","","22","","24.1","","89.03","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 06:00","2018","05","07","06:00","13.5","","-0.1","","39","","34","","24","","64.4","","89.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 07:00","2018","05","07","07:00","14.6","","0.2","","37","","33","","24","","48.3","","89.13","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 08:00","2018","05","07","08:00","16.0","","1.2","","36","","34","","22","","64.4","","89.18","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 09:00","2018","05","07","09:00","17.6","","1.0","","32","","33","","27","","64.4","","89.19","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 10:00","2018","05","07","10:00","19.8","","1.0","","28","","35","","23","","64.4","","89.24","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 11:00","2018","05","07","11:00","20.7","","0.5","","26","","35","","18","","48.3","","89.27","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 12:00","2018","05","07","12:00","20.8","","1.7","","28","","2","","11","","48.3","","89.28","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 13:00","2018","05","07","13:00","22.8","","0.4","","22","","36","","2","","48.3","","89.25","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-05-07 14:00","2018","05","07","14:00","22.4","","0.2","","23","","2","","11","","48.3","","89.23","","","","","","Mostly Cloudy"
