"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 10:00","2018","10","01","10:00","-1.1","","-2.5","","90","","36","","7","","8.1","","88.72","","","","-4","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 11:00","2018","10","01","11:00","-0.3","","-2.1","","87","","3","","11","","9.7","","88.75","","","","-4","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 12:00","2018","10","01","12:00","-0.2","","-2.1","","87","","1","","12","","9.7","","88.77","","","","-4","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 13:00","2018","10","01","13:00","0.4","","-2.1","","83","","35","","14","","9.7","","88.78","","","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 14:00","2018","10","01","14:00","0.2","","-2.5","","82","","4","","10","","9.7","","88.79","","","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 15:00","2018","10","01","15:00","0.0","","-2.1","","86","","4","","19","","8.1","","88.81","","","","-5","","Snow Grains"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 16:00","2018","10","01","16:00","-0.1","","-2.4","","85","","4","","14","","6.4","","88.85","","","","-4","","Snow Grains"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 17:00","2018","10","01","17:00","-0.7","","-2.1","","90","","5","","14","","2.4","","88.88","","","","-5","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 18:00","2018","10","01","18:00","-0.9","","-2.1","","92","","6","","14","","2.0","","88.90","","","","-5","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 19:00","2018","10","01","19:00","-1.0","","-1.8","","94","","4","","13","","2.4","","88.96","","","","-5","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 20:00","2018","10","01","20:00","-1.0","","-1.8","","94","","4","","15","","2.4","","88.97","","","","-6","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 21:00","2018","10","01","21:00","-1.1","","-1.9","","94","","4","","12","","3.2","","88.99","","","","-5","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 22:00","2018","10","01","22:00","-1.4","","-2.5","","92","","3","","18","","4.0","","88.99","","","","-7","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-01 23:00","2018","10","01","23:00","-1.6","","-2.4","","94","","1","","18","","0.4","","89.04","","","","-7","","Heavy Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 00:00","2018","10","02","00:00","-2.4","","-3.2","","94","","3","","15","","1.6","","89.04","","","","-7","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 01:00","2018","10","02","01:00","-2.4","","-3.2","","94","","2","","17","","1.6","","89.04","","","","-8","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 02:00","2018","10","02","02:00","-2.6","","-3.4","","94","","36","","17","","1.6","","89.07","","","","-8","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 03:00","2018","10","02","03:00","-2.7","","-3.5","","94","","2","","13","","1.0","","89.05","","","","-7","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 04:00","2018","10","02","04:00","-2.8","","-3.6","","95","","36","","14","","0.8","","89.03","","","","-8","","Moderate Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 05:00","2018","10","02","05:00","-2.9","","-3.8","","93","","3","","12","","2.4","","89.02","","","","-7","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 06:00","2018","10","02","06:00","-2.8","","-3.7","","93","","35","","9","","2.4","","89.01","","","","-6","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 07:00","2018","10","02","07:00","-2.7","","-3.9","","92","","3","","15","","4.0","","88.99","","","","-8","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 08:00","2018","10","02","08:00","-3.0","","-4.2","","91","","5","","12","","6.4","","88.98","","","","-7","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 09:00","2018","10","02","09:00","-2.9","","-4.0","","93","","7","","12","","0.8","","88.94","","","","-7","","Moderate Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 10:00","2018","10","02","10:00","-2.9","","-3.9","","93","","5","","11","","0.4","","88.91","","","","-7","","Heavy Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 11:00","2018","10","02","11:00","-2.5","","-3.8","","90","","6","","14","","4.0","","88.84","","","","-7","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 12:00","2018","10","02","12:00","-2.6","","-3.8","","91","","9","","17","","0.6","","88.78","","","","-8","","Moderate Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 13:00","2018","10","02","13:00","-2.5","","-3.7","","92","","9","","12","","0.4","","88.70","","","","-7","","Heavy Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 14:00","2018","10","02","14:00","-2.3","","-3.6","","91","","8","","16","","1.2","","88.62","","","","-7","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 15:00","2018","10","02","15:00","-2.3","","-3.5","","91","","7","","19","","1.0","","88.57","","","","-8","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 16:00","2018","10","02","16:00","-2.2","","-3.2","","92","","7","","18","","1.0","","88.50","","","","-8","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 17:00","2018","10","02","17:00","-2.4","","-3.6","","91","","7","","17","","4.0","","88.46","","","","-8","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 18:00","2018","10","02","18:00","-2.7","","-3.6","","93","","7","","22","","6.4","","88.47","","","","-9","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 19:00","2018","10","02","19:00","-3.1","","-4.1","","93","","8","","14","","6.4","","88.48","","","","-8","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 20:00","2018","10","02","20:00","-3.3","","-4.2","","93","","7","","9","","1.6","","88.49","","","","-7","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 21:00","2018","10","02","21:00","-3.6","","-4.6","","93","","6","","12","","4.8","","88.51","","","","-8","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 22:00","2018","10","02","22:00","-4.3","","-5.2","","93","","4","","12","","4.8","","88.53","","","","-9","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-02 23:00","2018","10","02","23:00","-3.9","","-5.0","","92","","3","","11","","4.8","","88.60","","","","-8","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 00:00","2018","10","03","00:00","-3.9","","-4.9","","93","","34","","7","","4.8","","88.65","","","","-7","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 01:00","2018","10","03","01:00","-3.8","","-4.8","","93","","34","","9","","2.4","","88.69","","","","-8","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 02:00","2018","10","03","02:00","-3.5","","-4.8","","91","","35","","17","","2.4","","88.78","","","","-9","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 03:00","2018","10","03","03:00","-3.9","","-5.5","","88","","35","","16","","11.3","","88.81","","","","-9","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 04:00","2018","10","03","04:00","-3.9","","-5.4","","89","","34","","12","","4.0","","88.90","","","","-9","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 05:00","2018","10","03","05:00","-5.0","","-6.5","","89","","32","","12","","11.3","","88.97","","","","-10","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 06:00","2018","10","03","06:00","-6.0","","-7.2","","91","","33","","5","","16.1","","89.02","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 07:00","2018","10","03","07:00","-6.8","","-7.8","","93","","25","","4","","0.2","","89.09","","","","-9","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 08:00","2018","10","03","08:00","-6.0","","-8.0","","86","","28","","4","","16.1","","89.17","","","","-8","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 09:00","2018","10","03","09:00","-5.7","","-6.7","","93","","36","","3","","64.4","","89.24","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 10:00","2018","10","03","10:00","-4.0","","-7.3","","78","","8","","3","","64.4","","89.25","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 11:00","2018","10","03","11:00","-1.4","","-6.1","","70","","20","","5","","64.4","","89.25","","","","-3","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 12:00","2018","10","03","12:00","-0.6","","-5.9","","68","","19","","14","","64.4","","89.24","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 13:00","2018","10","03","13:00","0.1","","-5.3","","67","","18","","17","","64.4","","89.22","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 14:00","2018","10","03","14:00","0.5","","-5.3","","65","","17","","9","","48.3","","89.21","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 15:00","2018","10","03","15:00","1.3","","-5.9","","59","","17","","7","","64.4","","89.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 16:00","2018","10","03","16:00","0.8","","-5.7","","62","","18","","14","","64.4","","89.16","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 17:00","2018","10","03","17:00","0.0","","-5.6","","66","","18","","12","","64.4","","89.16","","","","-4","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 18:00","2018","10","03","18:00","0.0","","-5.2","","68","","20","","10","","64.4","","89.15","","","","-3","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 19:00","2018","10","03","19:00","-1.5","","-4.8","","78","","18","","11","","24.1","","89.14","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 20:00","2018","10","03","20:00","-1.9","","-4.4","","83","","20","","8","","24.1","","89.14","","","","-5","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 21:00","2018","10","03","21:00","-2.2","","-4.3","","85","","19","","9","","24.1","","89.11","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 22:00","2018","10","03","22:00","-2.4","","-4.3","","87","","18","","10","","24.1","","89.09","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-03 23:00","2018","10","03","23:00","-1.9","","-5.6","","76","","19","","9","","24.1","","89.03","","","","-5","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 00:00","2018","10","04","00:00","-2.6","","-6.2","","77","","18","","9","","24.1","","89.02","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 01:00","2018","10","04","01:00","-1.9","","-6.1","","73","","16","","6","","24.1","","88.97","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 02:00","2018","10","04","02:00","-2.8","","-6.4","","77","","16","","7","","24.1","","88.94","","","","-6","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 03:00","2018","10","04","03:00","-3.0","","-5.5","","83","","18","","13","","24.1","","88.88","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 04:00","2018","10","04","04:00","-3.0","","-5.1","","86","","17","","6","","24.1","","88.85","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 05:00","2018","10","04","05:00","-3.0","","-5.5","","83","","17","","11","","24.1","","88.81","","","","-7","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 06:00","2018","10","04","06:00","-2.6","","-4.7","","85","","19","","5","","24.1","","88.80","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 07:00","2018","10","04","07:00","-3.5","","-5.4","","86","","18","","11","","16.1","","88.76","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 08:00","2018","10","04","08:00","-3.3","","-5.1","","88","","19","","7","","16.1","","88.74","","","","-6","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 09:00","2018","10","04","09:00","-2.7","","-4.7","","86","","17","","10","","24.1","","88.73","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 10:00","2018","10","04","10:00","-1.5","","-4.0","","83","","17","","12","","24.1","","88.72","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 11:00","2018","10","04","11:00","-0.3","","-3.5","","79","","18","","11","","24.1","","88.70","","","","-4","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 12:00","2018","10","04","12:00","-0.1","","-3.0","","81","","18","","10","","24.1","","88.69","","","","-3","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 13:00","2018","10","04","13:00","0.9","","-2.8","","76","","17","","10","","24.1","","88.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 14:00","2018","10","04","14:00","1.4","","-2.6","","75","","17","","7","","24.1","","88.65","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 15:00","2018","10","04","15:00","0.8","","-1.9","","82","","11","","10","","32.2","","88.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 16:00","2018","10","04","16:00","0.9","","-2.2","","80","","9","","9","","32.2","","88.66","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 17:00","2018","10","04","17:00","1.5","","-2.0","","77","","12","","9","","32.2","","88.68","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 18:00","2018","10","04","18:00","0.4","","-3.3","","76","","16","","7","","32.2","","88.70","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 19:00","2018","10","04","19:00","-0.7","","-3.2","","83","","13","","5","","24.1","","88.73","","","","-2","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 20:00","2018","10","04","20:00","-0.7","","-2.6","","87","","36","","1","","24.1","","88.72","","","","-1","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 21:00","2018","10","04","21:00","-2.0","","-3.2","","92","","20","","4","","4.8","","88.72","","","","-3","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 22:00","2018","10","04","22:00","-1.7","","-2.6","","94","","19","","9","","8.1","","88.74","","","","-5","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-04 23:00","2018","10","04","23:00","-2.8","","-3.6","","94","","22","","7","","16.1","","88.74","","","","-6","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 00:00","2018","10","05","00:00","-4.2","","-6.1","","86","","30","","4","","16.1","","88.75","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 01:00","2018","10","05","01:00","-4.3","","-5.7","","90","","18","","5","","24.1","","88.75","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 02:00","2018","10","05","02:00","-2.3","","-4.6","","84","","22","","5","","16.1","","88.76","","","","-4","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 03:00","2018","10","05","03:00","-3.2","","-5.2","","86","","21","","7","","24.1","","88.78","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 04:00","2018","10","05","04:00","-3.4","","-5.5","","85","","19","","4","","24.1","","88.80","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 05:00","2018","10","05","05:00","-4.3","","-6.7","","84","","36","","2","","24.1","","88.85","","","","-5","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 06:00","2018","10","05","06:00","-2.9","","-6.6","","75","","33","","10","","24.1","","88.86","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 07:00","2018","10","05","07:00","-2.0","","-5.7","","76","","31","","5","","32.2","","88.86","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 08:00","2018","10","05","08:00","-1.9","","-5.6","","76","","17","","7","","32.2","","88.90","","","","-5","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 09:00","2018","10","05","09:00","0.3","","-4.9","","68","","9","","4","","64.4","","88.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 10:00","2018","10","05","10:00","2.2","","-4.7","","60","","8","","3","","64.4","","88.90","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 11:00","2018","10","05","11:00","2.9","","-4.1","","60","","9","","7","","64.4","","88.90","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 12:00","2018","10","05","12:00","4.3","","-4.4","","53","","14","","4","","64.4","","88.89","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 13:00","2018","10","05","13:00","5.1","","-3.7","","53","","36","","2","","48.3","","88.87","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 14:00","2018","10","05","14:00","5.0","","-3.1","","56","","8","","4","","32.2","","88.84","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 15:00","2018","10","05","15:00","6.2","","-4.8","","45","","16","","8","","32.2","","88.81","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 16:00","2018","10","05","16:00","6.1","","-4.0","","48","","16","","9","","32.2","","88.78","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 17:00","2018","10","05","17:00","6.1","","-3.9","","49","","19","","7","","32.2","","88.81","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 18:00","2018","10","05","18:00","5.2","","-3.6","","53","","15","","8","","32.2","","88.83","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 19:00","2018","10","05","19:00","3.5","","-3.0","","62","","20","","6","","24.1","","88.83","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 20:00","2018","10","05","20:00","2.3","","-3.8","","64","","36","","3","","24.1","","88.85","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 21:00","2018","10","05","21:00","2.1","","-2.8","","70","","17","","4","","24.1","","88.86","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 22:00","2018","10","05","22:00","1.8","","-3.0","","70","","26","","4","","24.1","","88.85","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-05 23:00","2018","10","05","23:00","0.2","","-2.8","","81","","28","","4","","24.1","","88.82","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 00:00","2018","10","06","00:00","0.4","","-2.4","","81","","36","","2","","24.1","","88.81","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 01:00","2018","10","06","01:00","-2.5","","-5.0","","83","","24","","5","","24.1","","88.82","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 02:00","2018","10","06","02:00","-0.9","","-4.2","","79","","18","","6","","24.1","","88.84","","","","-3","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 03:00","2018","10","06","03:00","-0.2","","-4.4","","74","","23","","8","","24.1","","88.83","","","","-3","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 04:00","2018","10","06","04:00","-2.1","","-5.1","","80","","22","","7","","24.1","","88.85","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 05:00","2018","10","06","05:00","-2.9","","-6.0","","79","","20","","9","","24.1","","88.87","","","","-6","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 06:00","2018","10","06","06:00","-1.6","","-5.2","","77","","22","","8","","24.1","","88.89","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 07:00","2018","10","06","07:00","0.2","","-4.9","","68","","30","","4","","32.2","","88.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 08:00","2018","10","06","08:00","1.4","","-5.3","","61","","5","","6","","32.2","","88.96","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 09:00","2018","10","06","09:00","3.6","","-5.2","","53","","29","","9","","32.2","","88.98","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 10:00","2018","10","06","10:00","4.8","","-4.6","","51","","16","","4","","64.4","","88.99","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 11:00","2018","10","06","11:00","6.0","","-3.6","","50","","22","","9","","64.4","","88.99","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 12:00","2018","10","06","12:00","7.4","","-4.8","","42","","29","","8","","64.4","","89.00","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 13:00","2018","10","06","13:00","6.9","","-3.3","","48","","9","","7","","64.4","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 14:00","2018","10","06","14:00","8.0","","-4.7","","40","","7","","7","","64.4","","89.02","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 15:00","2018","10","06","15:00","8.4","","-3.9","","42","","9","","9","","64.4","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 16:00","2018","10","06","16:00","8.1","","-3.5","","44","","8","","10","","32.2","","89.04","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 17:00","2018","10","06","17:00","6.9","","-1.8","","54","","6","","11","","32.2","","89.08","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 18:00","2018","10","06","18:00","5.2","","-2.7","","57","","6","","10","","32.2","","89.13","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 19:00","2018","10","06","19:00","4.1","","-3.4","","58","","1","","6","","32.2","","89.19","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 20:00","2018","10","06","20:00","2.8","","-3.6","","63","","36","","1","","24.1","","89.23","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 21:00","2018","10","06","21:00","0.1","","-4.6","","71","","36","","2","","24.1","","89.25","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 22:00","2018","10","06","22:00","-0.2","","-4.6","","72","","0","","1","","24.1","","89.27","","","","-1","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-06 23:00","2018","10","06","23:00","-1.1","","-4.9","","75","","36","","1","","24.1","","89.30","","","","-1","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-07 00:00","2018","10","07","00:00","-1.2","","-4.4","","79","","17","","5","","24.1","","89.28","","","","-3","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-07 01:00","2018","10","07","01:00","-1.5","","-4.7","","79","","36","","1","","24.1","","89.29","","","","-2","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-07 02:00","2018","10","07","02:00","-1.4","","-5.1","","76","","1","","5","","24.1","","89.30","","","","-3","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-07 03:00","2018","10","07","03:00","-1.9","","-5.1","","79","","36","","1","","24.1","","89.30","","","","-2","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-07 04:00","2018","10","07","04:00","-2.3","","-4.6","","84","","18","","4","","24.1","","89.28","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-07 05:00","2018","10","07","05:00","-2.2","","-4.5","","84","","21","","8","","24.1","","89.29","","","","-5","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-07 06:00","2018","10","07","06:00","-2.5","","-5.2","","82","","21","","5","","24.1","","89.32","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-07 07:00","2018","10","07","07:00","-2.0","","-5.1","","80","","21","","6","","32.2","","89.34","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-10-07 08:00","2018","10","07","08:00","-0.9","","-4.9","","74","","29","","4","","64.4","","89.35","","","","-2","","Mainly Clear"
