"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 02:00","2018","06","02","02:00","6.2","","5.1","","93","","29","","6","","24.1","","89.21","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 03:00","2018","06","02","03:00","5.3","","4.3","","93","","33","","3","","24.1","","89.22","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 04:00","2018","06","02","04:00","5.6","","4.4","","92","","18","","3","","32.2","","89.24","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 05:00","2018","06","02","05:00","4.2","","2.2","","87","","20","","8","","64.4","","89.26","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 06:00","2018","06","02","06:00","9.8","","0.8","","53","","24","","9","","64.4","","89.28","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 07:00","2018","06","02","07:00","11.8","","1.8","","50","","26","","10","","64.4","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 08:00","2018","06","02","08:00","14.2","","2.4","","45","","26","","22","","64.4","","89.31","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 09:00","2018","06","02","09:00","16.3","","-0.2","","32","","29","","26","","64.4","","89.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 10:00","2018","06","02","10:00","17.3","","-0.5","","30","","30","","21","","64.4","","89.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 11:00","2018","06","02","11:00","17.8","","-1.6","","27","","30","","17","","64.4","","89.32","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 12:00","2018","06","02","12:00","19.2","","-2.0","","24","","29","","30","","64.4","","89.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 13:00","2018","06","02","13:00","19.6","","-1.9","","23","","26","","18","","64.4","","89.29","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 14:00","2018","06","02","14:00","21.0","","-2.8","","20","","29","","31","","64.4","","89.25","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 15:00","2018","06","02","15:00","20.7","","-3.4","","19","","24","","20","","64.4","","89.26","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 16:00","2018","06","02","16:00","20.8","","-1.9","","21","","31","","22","","64.4","","89.25","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 17:00","2018","06","02","17:00","20.5","","-3.6","","19","","28","","30","","64.4","","89.22","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 18:00","2018","06","02","18:00","20.0","","-3.6","","20","","27","","24","","64.4","","89.23","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 19:00","2018","06","02","19:00","19.4","","-3.7","","21","","28","","28","","64.4","","89.24","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 20:00","2018","06","02","20:00","18.3","","-2.7","","24","","27","","20","","64.4","","89.27","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 21:00","2018","06","02","21:00","14.0","","5.0","","54","","35","","15","","64.4","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 22:00","2018","06","02","22:00","11.6","","5.0","","64","","36","","11","","24.1","","89.43","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-02 23:00","2018","06","02","23:00","10.2","","5.0","","70","","34","","12","","24.1","","89.45","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 00:00","2018","06","03","00:00","9.6","","4.6","","71","","34","","9","","24.1","","89.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 01:00","2018","06","03","01:00","8.4","","4.3","","75","","34","","7","","24.1","","89.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 02:00","2018","06","03","02:00","6.6","","3.1","","79","","3","","6","","24.1","","89.41","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 03:00","2018","06","03","03:00","6.7","","3.3","","78","","36","","1","","32.2","","89.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 04:00","2018","06","03","04:00","7.5","","4.2","","80","","19","","4","","48.3","","89.43","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 05:00","2018","06","03","05:00","8.0","","4.8","","80","","22","","8","","48.3","","89.42","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 06:00","2018","06","03","06:00","9.2","","4.5","","73","","21","","8","","64.4","","89.40","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 07:00","2018","06","03","07:00","10.7","","3.9","","62","","20","","7","","64.4","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 08:00","2018","06","03","08:00","13.4","","5.1","","57","","17","","9","","64.4","","89.30","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 09:00","2018","06","03","09:00","15.8","","5.3","","49","","20","","16","","64.4","","89.28","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 10:00","2018","06","03","10:00","17.8","","2.3","","35","","16","","21","","64.4","","89.18","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 11:00","2018","06","03","11:00","18.4","","1.5","","32","","16","","26","","64.4","","89.10","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 12:00","2018","06","03","12:00","19.5","","1.5","","30","","15","","26","","64.4","","89.00","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 13:00","2018","06","03","13:00","19.5","","1.5","","30","","17","","22","","64.4","","88.92","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 14:00","2018","06","03","14:00","21.4","","3.8","","31","","16","","20","","64.4","","88.86","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 15:00","2018","06","03","15:00","22.8","","3.9","","29","","15","","18","","64.4","","88.77","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 16:00","2018","06","03","16:00","23.0","","5.6","","32","","17","","18","","64.4","","88.71","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 17:00","2018","06","03","17:00","22.6","","5.8","","33","","14","","24","","64.4","","88.63","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 18:00","2018","06","03","18:00","21.6","","5.7","","35","","14","","26","","64.4","","88.53","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 19:00","2018","06","03","19:00","20.8","","5.7","","37","","13","","29","","32.2","","88.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 20:00","2018","06","03","20:00","20.4","","6.3","","39","","15","","26","","32.2","","88.36","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 21:00","2018","06","03","21:00","18.2","","6.0","","44","","15","","26","","24.1","","88.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 22:00","2018","06","03","22:00","17.2","","5.5","","46","","16","","23","","24.1","","88.29","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-03 23:00","2018","06","03","23:00","16.8","","5.7","","48","","18","","23","","24.1","","88.24","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 00:00","2018","06","04","00:00","15.4","","6.9","","57","","19","","13","","24.1","","88.16","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 01:00","2018","06","04","01:00","17.3","","3.9","","41","","19","","24","","24.1","","88.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 02:00","2018","06","04","02:00","18.2","","4.1","","39","","23","","31","","24.1","","88.07","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 03:00","2018","06","04","03:00","17.2","","4.5","","43","","27","","23","","24.1","","88.14","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 04:00","2018","06","04","04:00","17.0","","4.7","","44","","24","","9","","24.1","","88.10","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 05:00","2018","06","04","05:00","15.9","","4.3","","46","","22","","18","","48.3","","88.02","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 06:00","2018","06","04","06:00","15.4","","4.7","","49","","26","","12","","48.3","","88.04","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 07:00","2018","06","04","07:00","16.1","","4.5","","46","","26","","12","","64.4","","88.10","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 08:00","2018","06","04","08:00","16.2","","4.4","","45","","29","","11","","64.4","","88.10","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 09:00","2018","06","04","09:00","15.5","","3.7","","45","","27","","9","","64.4","","88.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 10:00","2018","06","04","10:00","16.5","","4.3","","44","","26","","13","","64.4","","88.13","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 11:00","2018","06","04","11:00","17.8","","0.9","","32","","29","","19","","64.4","","88.08","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 12:00","2018","06","04","12:00","16.7","","2.0","","37","","23","","22","","64.4","","88.11","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 13:00","2018","06","04","13:00","18.2","","3.3","","37","","16","","14","","64.4","","88.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 14:00","2018","06","04","14:00","17.8","","2.4","","35","","29","","20","","64.4","","88.13","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 15:00","2018","06","04","15:00","16.2","","6.4","","52","","11","","8","","64.4","","88.16","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 16:00","2018","06","04","16:00","19.0","","-1.1","","25","","25","","17","","64.4","","88.14","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 17:00","2018","06","04","17:00","19.4","","-1.1","","25","","23","","24","","64.4","","88.13","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 18:00","2018","06","04","18:00","18.3","","-0.9","","27","","26","","19","","64.4","","88.16","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 19:00","2018","06","04","19:00","16.5","","-1.4","","29","","23","","19","","48.3","","88.19","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 20:00","2018","06","04","20:00","14.9","","5.8","","54","","3","","19","","48.3","","88.35","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 21:00","2018","06","04","21:00","9.4","","4.0","","69","","1","","34","","32.2","","88.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 22:00","2018","06","04","22:00","7.5","","4.3","","80","","36","","12","","16.1","","88.58","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-04 23:00","2018","06","04","23:00","8.3","","4.6","","77","","26","","10","","16.1","","88.63","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 00:00","2018","06","05","00:00","8.3","","4.2","","75","","23","","12","","24.1","","88.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 01:00","2018","06","05","01:00","7.9","","3.8","","75","","23","","8","","24.1","","88.67","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 02:00","2018","06","05","02:00","6.9","","3.2","","77","","21","","7","","24.1","","88.67","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 03:00","2018","06","05","03:00","5.9","","3.2","","82","","21","","9","","32.2","","88.70","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 04:00","2018","06","05","04:00","5.0","","1.8","","80","","19","","4","","32.2","","88.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 05:00","2018","06","05","05:00","4.8","","1.1","","77","","36","","2","","64.4","","88.69","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 06:00","2018","06","05","06:00","6.3","","1.7","","72","","25","","4","","64.4","","88.75","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 07:00","2018","06","05","07:00","9.6","","-0.1","","51","","1","","5","","64.4","","88.77","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 08:00","2018","06","05","08:00","9.8","","0.0","","50","","36","","3","","64.4","","88.80","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 09:00","2018","06","05","09:00","11.6","","0.7","","47","","30","","5","","64.4","","88.76","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 10:00","2018","06","05","10:00","13.1","","-2.1","","34","","24","","4","","64.4","","88.71","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 11:00","2018","06","05","11:00","14.7","","-4.9","","25","","18","","9","","64.4","","88.67","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 12:00","2018","06","05","12:00","14.9","","-5.4","","24","","24","","10","","64.4","","88.62","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 13:00","2018","06","05","13:00","15.3","","-2.3","","30","","16","","9","","64.4","","88.56","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 14:00","2018","06","05","14:00","17.7","","-1.7","","26","","16","","23","","64.4","","88.53","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 15:00","2018","06","05","15:00","18.3","","-5.8","","19","","26","","14","","64.4","","88.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 16:00","2018","06","05","16:00","19.8","","-6.0","","17","","23","","17","","64.4","","88.46","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 17:00","2018","06","05","17:00","19.3","","-4.1","","20","","24","","8","","64.4","","88.47","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 18:00","2018","06","05","18:00","18.8","","-5.2","","19","","28","","19","","64.4","","88.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 19:00","2018","06","05","19:00","18.3","","-4.6","","20","","26","","16","","48.3","","88.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 20:00","2018","06","05","20:00","17.4","","-4.1","","23","","29","","15","","64.4","","88.55","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 21:00","2018","06","05","21:00","15.6","","-3.7","","26","","27","","10","","48.3","","88.59","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 22:00","2018","06","05","22:00","14.3","","-3.6","","29","","28","","8","","32.2","","88.61","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-05 23:00","2018","06","05","23:00","11.3","","-2.2","","39","","20","","11","","24.1","","88.62","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 00:00","2018","06","06","00:00","10.5","","-1.7","","42","","19","","10","","24.1","","88.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 01:00","2018","06","06","01:00","10.8","","-2.7","","39","","26","","6","","24.1","","88.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 02:00","2018","06","06","02:00","8.5","","-2.5","","46","","36","","1","","24.1","","88.64","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 03:00","2018","06","06","03:00","9.7","","-2.6","","42","","29","","8","","32.2","","88.63","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 04:00","2018","06","06","04:00","9.3","","-2.3","","44","","23","","9","","32.2","","88.66","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 05:00","2018","06","06","05:00","13.0","","-3.6","","31","","29","","11","","64.4","","88.67","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 06:00","2018","06","06","06:00","13.9","","-3.4","","30","","28","","14","","64.4","","88.70","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 07:00","2018","06","06","07:00","13.1","","-0.7","","38","","22","","7","","64.4","","88.73","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 08:00","2018","06","06","08:00","16.2","","-2.6","","27","","27","","17","","64.4","","88.74","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 09:00","2018","06","06","09:00","17.7","","-3.7","","23","","27","","17","","64.4","","88.72","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 10:00","2018","06","06","10:00","18.7","","-3.4","","22","","26","","16","","64.4","","88.72","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 11:00","2018","06","06","11:00","19.0","","-2.8","","22","","12","","7","","64.4","","88.69","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 12:00","2018","06","06","12:00","20.2","","1.3","","28","","19","","13","","64.4","","88.67","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 13:00","2018","06","06","13:00","20.7","","-0.9","","23","","18","","7","","48.3","","88.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 14:00","2018","06","06","14:00","21.8","","0.3","","24","","18","","21","","48.3","","88.60","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 15:00","2018","06","06","15:00","21.9","","-0.6","","22","","16","","8","","48.3","","88.57","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 16:00","2018","06","06","16:00","23.4","","0.6","","22","","23","","8","","48.3","","88.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 17:00","2018","06","06","17:00","22.8","","-0.3","","21","","14","","9","","32.2","","88.51","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 18:00","2018","06","06","18:00","22.4","","0.1","","22","","15","","11","","48.3","","88.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 19:00","2018","06","06","19:00","21.9","","2.8","","28","","19","","8","","48.3","","88.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 20:00","2018","06","06","20:00","21.0","","0.8","","26","","13","","14","","48.3","","88.53","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 21:00","2018","06","06","21:00","19.0","","1.8","","31","","7","","4","","32.2","","88.56","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 22:00","2018","06","06","22:00","17.8","","1.1","","32","","9","","16","","24.1","","88.61","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-06 23:00","2018","06","06","23:00","15.4","","1.0","","37","","33","","13","","24.1","","88.63","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 00:00","2018","06","07","00:00","14.4","","0.5","","38","","34","","17","","24.1","","88.63","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 01:00","2018","06","07","01:00","14.5","","-1.3","","34","","32","","11","","24.1","","88.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 02:00","2018","06","07","02:00","11.6","","-0.3","","44","","35","","12","","24.1","","88.68","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 03:00","2018","06","07","03:00","11.6","","-0.6","","43","","33","","15","","24.1","","88.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 04:00","2018","06","07","04:00","11.1","","-0.3","","45","","17","","5","","24.1","","88.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 05:00","2018","06","07","05:00","10.4","","0.2","","49","","23","","6","","32.2","","88.70","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 06:00","2018","06","07","06:00","11.3","","0.9","","49","","22","","6","","32.2","","88.70","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 07:00","2018","06","07","07:00","14.0","","2.7","","46","","36","","3","","16.1","","88.72","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 08:00","2018","06","07","08:00","17.4","","3.0","","38","","36","","3","","16.1","","88.73","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 09:00","2018","06","07","09:00","19.9","","0.9","","28","","25","","5","","16.1","","88.73","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 10:00","2018","06","07","10:00","21.3","","-1.0","","22","","0","","1","","16.1","","88.71","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 11:00","2018","06","07","11:00","22.6","","0.6","","23","","11","","5","","16.1","","88.68","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 12:00","2018","06","07","12:00","23.6","","0.4","","21","","16","","16","","16.1","","88.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-06-07 13:00","2018","06","07","13:00","23.9","","0.2","","21","","10","","10","","16.1","","88.59","","","","","","NA"
